お仕事No.,応募数 合計
2203556553,1.4166415836847654
2203515280,3.3206319578606394
2203546900,3.2148466567238048
2203545344,3.75565939559286
2203557987,2.1083516759417633
2203511565,2.142604960446143
2203525420,2.329658370229377
2203494391,2.285868604388246
2203509988,1.5480026533040248
2203554385,1.9817343730334178
2203554555,2.4494285117983488
2203559938,0.551658710865233
2203546898,2.087259613069971
2203537199,1.513375116106718
2203509659,2.3892841275510888
2203526411,1.282254646544469
2203558348,1.0445523428764538
2203527442,1.6993249507444788
2203548920,1.9311591711962297
2203539381,1.561265505926945
2203548939,2.5289518365605095
2203514393,2.798602584464329
2203540200,1.1886229991250579
2203552261,0.9716734565931427
2203523737,2.709862813107489
2203511772,1.1647782553590122
2203538462,2.6566729893428334
2203545202,3.02969741516617
2203501746,3.1308091304881747
2203551617,2.145865332393791
2203554360,1.0470707874743435
2203467767,2.5822933697273713
2203559180,0.7190495279860086
2203526166,1.5452947951290583
2203495958,2.369435509295528
2203552588,1.3514846105477476
2203546087,3.3707823625563873
2203557223,1.8401776955710187
2203551388,1.7564057030771487
2203553871,0.7962671056304333
2203528893,0.7550818025904676
2203532652,1.3390422483221602
2203558645,1.2994800551340666
2203517850,2.4633198177038143
2203526826,1.1551816871051235
2203557114,0.8402476250114428
2203559887,0.7979290681906073
2203536595,2.6148530147113673
2203555803,1.0853716353226461
2203553962,0.5645902297548805
2203508238,1.7538836324146203
2203550996,1.8002569217896194
2203558732,1.0569907190299221
2203523111,1.5182446683197823
2203542663,1.235624968954995
2203531347,2.1890371114136786
2203504071,1.4866273537859735
2203548891,0.7159262101897792
2203556983,1.740930537746294
2203526244,1.4004015344410223
2203505822,0.8767142892761562
2203555760,0.6444505444177578
2203559881,0.2075373757264051
2203556204,1.1973017843086111
2203522916,0.8095518882978319
2203540706,0.895267857927779
2203535805,1.2387724832928027
2203550569,0.9805188604043614
2203560065,0.7730554281319764
2203554152,0.8822765284265859
2203558707,1.5372521556152114
2203536025,1.8604161258976897
2203556657,0.69401007806252
2203554919,1.0751401214056548
2203548209,1.3838007465490036
2203559357,0.6386499064685515
2203534402,1.1221678811163345
2203549990,0.8669245988095534
2203556312,1.1783213895891613
2203550931,1.1601838562317257
2203506584,1.1092337106480887
2203556533,0.7506357571979444
2203554930,1.3430061782799714
2203550201,1.406306487911328
2203557199,1.1850836490695256
2203545333,1.2284926090655341
2203470445,1.5336627785626034
2203552444,1.1133375075709182
2203547445,1.1404847812789356
2203554851,1.0041129799192325
2203551513,1.3483957118805576
2203541013,1.6114949126767382
2203525798,1.4117607597656874
2203531242,1.7924325983030764
2203556362,0.19799098997646758
2203539995,1.3502370132733625
2203553418,0.7274911750163767
2203556394,0.969188918388527
2203536899,1.3699662606745442
2203558980,0.9855642132057589
2203520412,0.7064551872764748
2203555115,0.5328388133584401
2203559140,0.9878398007168794
2203559289,0.4224988423433864
2203559337,0.48503957578250356
2203508914,2.188377610380563
2203537373,1.1278932978691365
2203520321,1.9642623471988958
2203545682,2.110922347864377
2203535788,1.405761225471833
2203545476,0.8219545733744994
2203531107,1.6503846974416498
2203559834,0.4345238843882339
2203555325,1.0767648559913843
2203505337,1.1494155954998466
2203554041,0.35864487596454864
2203534249,0.9156290587507095
2203512438,1.1293630978354918
2203549488,2.2448803565040656
2203519812,2.9145506473149254
2203537393,0.5558078608194664
2203470577,1.8994012313926383
2203559873,0.5226751119449043
2203529749,0.2125197704662089
2203555033,1.5092643280272673
2203530605,1.211924681380794
2203558818,0.951050183678749
2203552466,0.7508155966886153
2203544503,0.7392969354332153
2203533521,1.2480903288726015
2203510456,1.0871570843533684
2203540838,1.2743371052406385
2203558540,1.4757223349947293
2203548293,0.9035401416671331
2203515868,0.9422535856525226
2203558121,1.3058739446478183
2203490910,2.3777285082739286
2203515598,1.4426705723368283
2203558605,1.6705802303984398
2203555034,1.1025341040049859
2203516555,0.6743634601123203
2203520581,0.9146268519321563
2203550726,0.8754317509759403
2203549224,1.1770487467024966
2203560047,0.28951163036909405
2203553869,0.12086010796698338
2203530089,0.946237836214138
2203558998,0.7944710836293276
2203553951,0.8811881939480705
2203545409,1.0675649539224101
2203531747,2.1696677576742514
2203551308,0.8547772599826581
2203546600,1.592004046442537
2203526516,1.4456680481009798
2203516192,0.5860264028239076
2203505481,1.258693510285293
2203539342,1.9085454298330364
2203553728,1.474898662991874
2203559708,0.37631792075259296
2203559408,1.1353769063373818
2203555633,0.46153559642961206
2203558672,0.24738401875245292
2203559311,1.0106473153744706
2203493732,1.0804870974019416
2203521177,1.1657407364681729
2203559072,0.8038275933110077
2203536923,0.7125195139971074
2203544600,0.9253008063854335
2203537208,0.503907013649131
2203559431,0.5272484521792334
2203558069,0.4770560479650001
2203543492,0.9977450816895099
2203528382,0.9406626500743045
2203490372,1.8060227629722743
2203553404,0.8412370512054462
2203556405,0.9165241205783492
2203557773,1.1648153084475963
2203517069,2.683693837801817
2203558375,0.8303304742280662
2203548832,0.30962832570573956
2203556721,0.8632520985080376
2203555367,0.764769088253524
2203550740,0.14561394390769483
2203556805,0.9428702731228702
2203558247,1.2362202514593839
2203529373,1.9573982980802576
2203555759,1.0412218978360024
2203552507,1.5756144573031716
2203526249,0.8524835231704916
2203558978,0.5286104891944279
2203485986,1.2977546068629064
2203552678,0.7097829978407539
2203482084,0.6860526226912548
2203557975,0.6458680288836789
2203506122,0.7206038603919225
2203543130,1.3810380152453048
2203531125,1.7466949716386657
2203537714,1.288605294196677
2203512320,1.2117046322457583
2203556876,1.554449754715017
2203559960,0.6935191183438423
2203558581,0.29439056413872366
2203549503,0.40616746568209355
2203539533,1.7675664716452884
2203504099,0.9370784500281459
2203521163,1.198589749917162
2203548070,1.0525793186769201
2203547727,0.7687804705483541
2203551817,1.3535163463932995
2203456354,1.059074060324344
2203555568,0.7488330212528165
2203558365,0.8872977654779536
2203548609,1.2782329501086702
2203555205,0.8511087906565423
2203551593,0.6746112866560579
2203523845,1.5527757124826516
2203536828,0.9268905965884406
2203559400,1.149373378923843
2203552271,1.5777867158452745
2203559030,2.1991173767620165
2203557511,0.5371617017153837
2203559918,0.49735107028926806
2203529052,2.1562415776623816
2203541977,0.8618275540089364
2203548166,1.647209580185188
2203508498,0.813032177714963
2203544266,1.5423530297709982
2203559157,0.620695494087405
2203551846,0.8908023407353746
2203557952,0.3294362699431302
2203537524,0.1455800200282802
2203526654,2.0804878777924665
2203543743,1.6910015704523191
2203560023,0.7448630271809278
2203524319,0.36943349507302053
2203559440,0.4235434344084779
2203551549,1.4072294196497972
2203553551,0.6624433957503666
2203546287,0.8208915808986587
2203465599,1.586252799062114
2203509562,1.1864079277664357
2203558894,0.5600325723976363
2203554790,0.486365128832707
2203557095,0.9260399285035393
2203558970,0.6994462767234303
2203527260,2.05491846566729
2203555917,0.5182361225131639
2203551251,0.9588136448469381
2203482674,0.8720999804972784
2203557736,0.19098591901976117
2203526057,1.1526564537528285
2203540404,1.3035763159300204
2203536042,0.33719037334292323
2203535595,1.5894089360587043
2203549461,0.0951870365025637
2203559081,1.0318753450794185
2203559837,0.5615769418450323
2203548827,0.3809382539203541
2203530478,2.3321644073086163
2203558285,0.5739505162243134
2203553081,0.7451551064757905
2203518798,0.1829065801298329
2203543552,1.534423673491294
2203559123,0.396936633921311
2203555637,0.5565413759507564
2203552948,0.7387973195533237
2203553994,0.5110268992422303
2203539620,1.2497887274405903
2203558606,1.3300690434699127
2203559294,1.0580399678983257
2203534113,0.48048388526449753
2203522648,1.0760752509168896
2203475337,1.3640613475284156
2203546472,1.115214131438102
2203555627,0.6228672370844496
2203557490,0.4785616086287401
2203557525,0.5946402145273915
2203557478,1.099521624015109
2203557757,0.4325591744261781
2203559854,0.32029739855363154
2203555924,1.4117540948559653
2203540727,0.643667016569601
2203529579,1.4768743246900125
2203557314,0.7092801853666509
2203543274,0.792286178751254
2203542056,0.8161274947447903
2203553234,0.5640561534592791
2203557602,0.5678525553981337
2203543660,1.715088823387005
2203559022,1.2766459471596092
2203559380,0.5471271527892136
2203556112,0.5835998000538954
2203546486,0.35118048067486796
2203514164,0.7904493577084848
2203556194,0.43699989730249733
2203469907,1.0105637789035966
2203516439,1.1578054863098277
2203559877,0.4719224153896559
2203558587,0.8040768555973693
2203556081,0.06897653925323377
2203539792,0.9874536400903401
2203550991,1.077239844354786
2203539501,0.3790756637492388
2203525758,0.9517238355823484
2203549053,0.4341619505853677
2203531586,0.738360548044048
2203535877,1.1288881486249576
2203556979,0.8152565832613899
2203559459,0.6463712325178433
2203542731,1.3453331272505324
2203559406,0.7504032831928559
2203559615,0.7380802658768291
2203559941,0.6361492095752367
2203506697,0.7550934583466085
2203555403,1.9220243219587263
2203524536,0.3382262857737275
2203554563,1.0973285093539675
2203527460,0.781220579118608
2203559075,0.21715255232338063
2203503541,0.5728266092026905
2203545613,0.6026937510946838
2203527273,0.9788537125418556
2203559744,0.8643798912205293
2203558556,1.2973463659952182
2203513202,0.7933885528283027
2203559899,0.4585678227721653
2203559115,0.37174895968594335
2203559211,0.455568632750052
2203559482,0.32580403110632017
2203523505,0.15572416387783117
2203506216,0.3691278982450897
2203542350,1.6123039671787882
2203559339,0.6459835619444987
2203522439,1.6101151445114195
2203554486,0.6772402865931252
2203556373,0.8148656008915632
2203556760,0.5240211289441659
2203505364,0.7076467131898615
2203524806,0.7808557944506279
2203557581,0.4505922502689359
2203507681,0.33137243244370096
2203551358,1.1037025888630416
2203559367,1.4002687830494824
2203508367,1.2097335939897693
2203558431,1.0552230700803558
2203535000,0.7245323675505512
2203533207,0.4044734776908862
2203550112,1.0504648902723672
2203543569,0.866857122449571
2203559865,0.30644948234343944
2203537305,0.9305970815170241
2203559643,0.6385539909060592
2203553957,0.36727647838652755
2203548372,0.04605170185988092
2203555713,0.9887201514019784
