お仕事No.,応募数 合計
2203556553,2.5850906372070312
2203515280,3.112151622772217
2203546900,2.9609298706054688
2203545344,3.6393284797668457
2203557987,2.566336154937744
2203511565,2.679628610610962
2203525420,2.1314802169799805
2203494391,3.1626274585723877
2203509988,2.5051863193511963
2203554385,2.4547362327575684
2203554555,2.386416435241699
2203559938,0.5003542304039001
2203546898,2.357189893722534
2203537199,1.6906310319900513
2203509659,2.4045348167419434
2203526411,2.1084213256835938
2203558348,1.12577486038208
2203527442,1.9029443264007568
2203548920,1.9459296464920044
2203539381,1.44735586643219
2203548939,2.0236687660217285
2203514393,2.3864686489105225
2203540200,1.5835528373718262
2203552261,2.370851516723633
2203523737,2.234264850616455
2203511772,1.6663767099380493
2203538462,2.884807586669922
2203545202,3.0116989612579346
2203501746,3.09359073638916
2203551617,1.5458029508590698
2203554360,1.5769652128219604
2203467767,2.467672348022461
2203559180,0.6825656890869141
2203526166,1.9898829460144043
2203495958,2.5859193801879883
2203552588,1.1207644939422607
2203546087,3.5534191131591797
2203557223,1.719001293182373
2203551388,1.6006733179092407
2203553871,0.9540940523147583
2203528893,2.032676935195923
2203532652,1.271501064300537
2203558645,0.5461702942848206
2203517850,2.669003963470459
2203526826,1.5245238542556763
2203557114,1.0343419313430786
2203559887,0.499057412147522
2203536595,2.7177841663360596
2203555803,1.6803574562072754
2203553962,0.5939081907272339
2203508238,1.541702151298523
2203550996,1.8780251741409302
2203558732,1.0763859748840332
2203523111,1.6555893421173096
2203542663,1.8030903339385986
2203531347,1.8525911569595337
2203504071,1.389432668685913
2203548891,1.0514063835144043
2203556983,1.5914645195007324
2203526244,2.2138304710388184
2203505822,1.52424156665802
2203555760,0.8244965076446533
2203559881,0.3856905400753021
2203556204,0.9487310647964478
2203522916,1.131913423538208
2203540706,1.7466490268707275
2203535805,1.4128766059875488
2203550569,1.9337297677993774
2203560065,0.20282655954360962
2203554152,1.0674960613250732
2203558707,2.1401548385620117
2203536025,2.5434231758117676
2203556657,0.9095422029495239
2203554919,0.974664568901062
2203548209,1.6789628267288208
2203559357,0.8018907308578491
2203534402,1.6030499935150146
2203549990,1.028794765472412
2203556312,1.1735084056854248
2203550931,1.6689943075180054
2203506584,1.7967119216918945
2203556533,0.7115514874458313
2203554930,1.0698498487472534
2203550201,1.2232170104980469
2203557199,1.759437084197998
2203545333,1.7493032217025757
2203470445,1.9674111604690552
2203552444,1.1089026927947998
2203547445,1.3336375951766968
2203554851,0.8215882778167725
2203551513,1.3967583179473877
2203541013,1.8932760953903198
2203525798,1.2951633930206299
2203531242,1.739150881767273
2203556362,0.05369594693183899
2203539995,1.6986818313598633
2203553418,0.8024306297302246
2203556394,0.908106803894043
2203536899,1.6324373483657837
2203558980,1.2630667686462402
2203520412,0.9794248342514038
2203555115,0.6550222635269165
2203559140,0.9410850405693054
2203559289,0.9134638905525208
2203559337,0.43766915798187256
2203508914,2.261043071746826
2203537373,1.4494068622589111
2203520321,1.6229621171951294
2203545682,2.4767422676086426
2203535788,2.3764920234680176
2203545476,0.8625661134719849
2203531107,1.4483325481414795
2203559834,0.7041162252426147
2203555325,1.1121824979782104
2203505337,2.119295597076416
2203554041,0.21640747785568237
2203534249,0.680168628692627
2203512438,2.0330810546875
2203549488,2.1143293380737305
2203519812,2.789654016494751
2203537393,0.7996048927307129
2203470577,2.5647993087768555
2203559873,0.4190461039543152
2203529749,0.30090266466140747
2203555033,2.110865592956543
2203530605,1.0621815919876099
