お仕事No.,応募数 合計
2203556553,2.228403329849243
2203515280,3.488499164581299
2203546900,3.2787487506866455
2203545344,3.569713592529297
2203557987,2.5656557083129883
2203511565,2.6490073204040527
2203525420,2.042397975921631
2203494391,3.519505500793457
2203509988,2.5108320713043213
2203554385,2.121126651763916
2203554555,2.115293025970459
2203559938,0.20137792825698853
2203546898,2.347075939178467
2203537199,1.5534268617630005
2203509659,2.434007167816162
2203526411,2.2331109046936035
2203558348,1.6286412477493286
2203527442,2.014988660812378
2203548920,1.879457950592041
2203539381,1.5576956272125244
2203548939,2.051640272140503
2203514393,2.635895252227783
2203540200,1.5364148616790771
2203552261,1.8857882022857666
2203523737,2.2802977561950684
2203511772,1.7970150709152222
2203538462,2.6444196701049805
2203545202,2.9276418685913086
2203501746,3.233135938644409
2203551617,1.522597074508667
2203554360,1.7252910137176514
2203467767,2.6495232582092285
2203559180,0.6445968151092529
2203526166,2.0836410522460938
2203495958,2.6306169033050537
2203552588,1.1190227270126343
2203546087,3.0569145679473877
2203557223,1.9873247146606445
2203551388,1.145073413848877
2203553871,0.9381942749023438
2203528893,1.6305572986602783
2203532652,0.9649947881698608
2203558645,0.99184650182724
2203517850,2.6058943271636963
2203526826,1.1106553077697754
2203557114,0.9352103471755981
2203559887,0.4330612123012543
2203536595,3.1092758178710938
2203555803,1.4123847484588623
2203553962,0.7848405241966248
2203508238,1.6914288997650146
2203550996,1.0370547771453857
2203558732,1.1081225872039795
2203523111,1.8992235660552979
2203542663,1.1557769775390625
2203531347,2.5839033126831055
2203504071,1.361319661140442
2203548891,1.1594152450561523
2203556983,1.5793124437332153
2203526244,2.173927068710327
2203505822,1.3871551752090454
2203555760,0.846435546875
2203559881,0.39597952365875244
2203556204,0.8680930137634277
2203522916,1.0579757690429688
2203540706,1.3752546310424805
2203535805,1.4215673208236694
2203550569,1.9563528299331665
2203560065,0.4276755750179291
2203554152,1.2406914234161377
2203558707,2.107428550720215
2203536025,2.66487455368042
2203556657,1.0318567752838135
2203554919,0.6239930391311646
2203548209,1.3555046319961548
2203559357,0.6918736696243286
2203534402,1.67960524559021
2203549990,1.1273777484893799
2203556312,0.998672604560852
2203550931,1.8313820362091064
2203506584,1.7158892154693604
2203556533,0.7448258996009827
2203554930,1.1796562671661377
2203550201,1.0014572143554688
2203557199,2.143444538116455
2203545333,1.651078701019287
2203470445,1.9433152675628662
2203552444,0.7924028635025024
2203547445,1.1837055683135986
