お仕事No.,応募数 合計
2203556553,2.385892253454352
2203515280,3.230067768440603
2203546900,3.3184029788367306
2203545344,3.770080717593996
2203557987,2.3047541670928196
2203511565,2.6046617081538863
2203525420,1.990201114712082
2203494391,3.6579875022933868
2203509988,2.9604823297049543
2203554385,1.7153595039763878
2203554555,2.1829885201942902
2203559938,0.5202333180085099
2203546898,2.2602769395862587
2203537199,2.0071684410654433
2203509659,2.363547540305332
2203526411,2.5104368531811057
2203558348,1.5605824806538762
2203527442,1.8628351044831595
2203548920,1.884020703150835
2203539381,1.5157803514507555
2203548939,2.1255685749720774
2203514393,3.0374574363632134
2203540200,2.270212026420929
2203552261,1.523422036842761
2203523737,2.969550157596677
2203511772,1.7010579964420502
2203538462,2.257462224103787
2203545202,3.0340617995329504
2203501746,3.2445721027879033
2203551617,1.817232691168213
2203554360,1.6591217829670766
2203467767,2.451233893064032
2203559180,0.7963453804961892
2203526166,2.2978909370302967
2203495958,2.768613513003696
2203552588,1.3019759667156745
2203546087,3.311877092258308
2203557223,2.4281334528615046
2203551388,1.2811879115863523
2203553871,0.9656245592681088
2203528893,1.7105212987601925
2203532652,1.2424211756919463
2203558645,1.451614585855401
2203517850,2.641414806622919
2203526826,2.082224152668556
2203557114,0.9277928498889642
2203559887,0.7622553175884826
2203536595,2.7236388799369893
2203555803,1.9714223120597199
2203553962,0.943953469264671
2203508238,1.734904067096826
2203550996,1.4052129869162504
2203558732,1.1998434781615104
2203523111,2.2839134920616506
2203542663,1.288182553621311
2203531347,2.2573894036613398
2203504071,1.5443368084526217
2203548891,1.080620082042327
2203556983,1.6360674467416192
2203526244,1.9432855334558667
2203505822,1.3287867590911369
2203555760,1.0362818635945887
2203559881,0.3259574743919789
2203556204,0.7674862248546507
2203522916,1.0557065274942767
2203540706,1.5843380747455893
2203535805,2.0254762202316763
2203550569,1.7110277066689281
2203560065,0.11992788977690533
2203554152,1.2614933497428809
2203558707,1.9711694265313415
2203536025,2.864928852863071
2203556657,0.9812163728471229
2203554919,1.023523794238207
2203548209,1.4765885519876505
2203559357,0.8537193785520358
2203534402,1.6060943148122644
2203549990,1.2271988120921793
2203556312,0.6916031949523432
2203550931,1.5445107034965886
2203506584,2.1367416577497935
2203556533,0.4137368811140252
2203554930,0.9990190039245093
2203550201,1.179831220666692
2203557199,1.9681737649086677
2203545333,1.4840109523678189
2203470445,2.0647249249980386
2203552444,0.7702720399523094
2203547445,1.3867001609657392
2203554851,0.9751566042116051
2203551513,2.221865392173664
2203541013,1.815540331648878
2203525798,1.392171416990355
2203531242,1.653860662072596
2203556362,0.09833307498794892
2203539995,1.7441020517169783
2203553418,0.3228013293904157
2203556394,0.9387180110927503
2203536899,1.7130232234524208
2203558980,1.1851032487810613
2203520412,0.8925055348443349
2203555115,0.6697616538506059
2203559140,1.0554513776539785
2203559289,0.6190741219643372
2203559337,0.7070482395254358
2203508914,2.322022947197043
2203537373,1.5669462980066198
2203520321,1.7983152318314761
2203545682,2.3858264336963817
2203535788,2.574586352571546
2203545476,0.8475667151831554
2203531107,1.3032687605582451
2203559834,0.6241452041882447
2203555325,0.9894486426815918
2203505337,2.1452598837749766
2203554041,0.49550614792424985
2203534249,0.815365401241421
2203512438,1.9203189828356426
2203549488,2.24347279888236
2203519812,3.005773675456234
2203537393,0.6734092686237289
2203470577,2.913393527670237
2203559873,0.3966867144731881
2203529749,0.2538982233629398
2203555033,2.1409477894190885
2203530605,1.1938429346945345
2203558818,0.966539681625732
2203552466,0.7780565414095253
2203544503,1.1162139944950236
2203533521,1.5431306402630363
2203510456,1.0938131580369785
2203540838,1.168452120626154
2203558540,1.413797896657066
2203548293,1.0476988318981688
2203515868,1.0418259018626779
2203558121,1.7139132641958548
2203490910,2.3440063316092736
2203515598,2.034545644517217
2203558605,1.7794057116150879
2203555034,0.864193037615155
2203516555,1.1049576564726242
2203520581,1.829078551710851
2203550726,1.01067930313741
2203549224,1.4770180065146141
2203560047,0.16653126865876614
2203553869,0.29038726456899894
2203530089,1.0148504728853498
2203558998,0.9474425801456334
2203553951,0.8470290819919591
2203545409,1.4496217921626775
2203531747,2.0866966145869514
2203551308,0.5548417394742342
2203546600,1.8267970284214454
2203526516,0.7460905949729458
2203516192,0.7471606334890041
2203505481,1.986256325685553
2203539342,2.2930368267672367
2203553728,1.4528977118452895
2203559708,0.7453761823690223
2203559408,1.0240844844518227
2203555633,0.3869949898604978
2203558672,0.490441339098762
2203559311,1.715574836308221
2203493732,1.2101408919515417
2203521177,2.123486281192145
2203559072,0.635629068508413
2203536923,0.06605079176990694
2203544600,1.452797409801505
2203537208,0.46970923938990083
2203559431,0.6826653981745838
2203558069,0.42416960696445305
2203543492,1.3427466142745388
2203528382,1.1626756451793825
2203490372,2.6541431342671875
2203553404,1.0634073794511814
2203556405,1.1670838794284673
2203557773,0.9207255431094563
2203517069,2.7140638666146852
2203558375,0.5682012298450261
2203548832,0.3983107997586284
2203556721,0.9184946905410072
2203555367,0.3081155579468884
2203550740,0.6277607585297564
2203556805,0.8050795859789088
2203558247,1.7581075404109487
2203529373,2.1073341620437054
2203555759,0.9725586030377362
